"Url","Status","Local","Detail"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Meli/meli-4.jpg","200","Comercial\prints\Meli\meli-4.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Meli/meli-2.jpg","200","Comercial\prints\Meli\meli-2.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Meli/meli-5.jpg","200","Comercial\prints\Meli\meli-5.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Saint%20Germain.jpeg","200","Comercial\prints\Shopee\Saint Germain.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/WT%20Personalizados.jpeg","200","Comercial\prints\Shopee\WT Personalizados.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/My%20modas.jpeg","200","Comercial\prints\Shopee\My modas.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Not-me%20shoes.jpeg","200","Comercial\prints\Shopee\Not-me shoes.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Hiven.jpeg","200","Comercial\prints\Shopee\Hiven.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Livny.jpeg","200","Comercial\prints\Shopee\Livny.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Argennti.jpeg","200","Comercial\prints\Shopee\Argennti.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Dilla.jpeg","200","Comercial\prints\Shopee\Dilla.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Destak.jpeg","200","Comercial\prints\Shopee\Destak.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/P%C3%A9tala%20Beauty.jpeg","200","Comercial\prints\Shopee\Pétala Beauty.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Nouf.jpeg","200","Comercial\prints\Shopee\Nouf.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Comercial/prints/Shopee/Ela%20Up.jpeg","200","Comercial\prints\Shopee\Ela Up.jpeg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/01-onboarding-fundamentos-tts.html","200","Aulas e Materiais\01-onboarding-fundamentos-tts.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/02-catalogo-oferta-precificacao.html","200","Aulas e Materiais\02-catalogo-oferta-precificacao.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/03-trafego-boost.html","200","Aulas e Materiais\03-trafego-boost.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/04-creators-afiliados.html","200","Aulas e Materiais\04-creators-afiliados.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/05-lives-live-commerce.html","200","Aulas e Materiais\05-lives-live-commerce.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/06-conteudo-que-vende.html","200","Aulas e Materiais\06-conteudo-que-vende.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/07-ferramentas-promocoes.html","200","Aulas e Materiais\07-ferramentas-promocoes.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/08-dados-logistica-fechamento-tts.html","200","Aulas e Materiais\08-dados-logistica-fechamento-tts.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/conta-bancaria.html","200","Aulas e Materiais\conta-bancaria.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/acesso-colaborador.html","200","Aulas e Materiais\acesso-colaborador.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/autorizacao-ads-creator.html","200","Aulas e Materiais\autorizacao-ads-creator.html","text/html"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/talisson.jpg","200","Landing Onboarding\fotos-equipe\talisson.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/klyver.jpg","200","Landing Onboarding\fotos-equipe\klyver.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/lorena.jpg","200","Landing Onboarding\fotos-equipe\lorena.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/lucas-munhoz.jpg","200","Landing Onboarding\fotos-equipe\lucas-munhoz.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/luis-filippe.jpg","200","Landing Onboarding\fotos-equipe\luis-filippe.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/guilherme.jpg","200","Landing Onboarding\fotos-equipe\guilherme.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/davi.jpg","200","Landing Onboarding\fotos-equipe\davi.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/vinicius.jpg","200","Landing Onboarding\fotos-equipe\vinicius.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/leandro.jpg","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/fotos-equipe/lucas-mateus.jpg","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p03.jpg","200","Landing Onboarding\img-funil\p03.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p05.jpg","200","Landing Onboarding\img-funil\p05.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p15.jpg","200","Landing Onboarding\img-funil\p15.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p16.jpg","200","Landing Onboarding\img-funil\p16.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p17.jpg","200","Landing Onboarding\img-funil\p17.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p18.jpg","200","Landing Onboarding\img-funil\p18.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p19.jpg","200","Landing Onboarding\img-funil\p19.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p20.jpg","200","Landing Onboarding\img-funil\p20.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p21.jpg","200","Landing Onboarding\img-funil\p21.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p22.jpg","200","Landing Onboarding\img-funil\p22.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p23.jpg","200","Landing Onboarding\img-funil\p23.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/img-funil/p29.jpg","200","Landing Onboarding\img-funil\p29.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Landing%20Onboarding/$%7BSHEET%7D","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo1-partners.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo1-partners.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo2-add-partner.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo2-add-partner.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo3-id.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo3-id.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo4-verificacao.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo4-verificacao.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo5-advertiser-admin.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo5-advertiser-admin.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo6-pixels.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo6-pixels.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo7-shops.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo7-shops.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/prints-conectar-ads/passo8-pronto.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\prints-conectar-ads\passo8-pronto.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/banner-growth-camp.png","200","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\banner-growth-camp.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Creators-Master/creators.xlsx","200","Entregaveis\Creators-Master\creators.xlsx","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Analise-Lirios-Store/img/ref-look-verao-listrado.jpg","200","Entregaveis\Analise-Lirios-Store\img\ref-look-verao-listrado.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Analise-Lirios-Store/img/ref-hering-verao.jpg","200","Entregaveis\Analise-Lirios-Store\img\ref-hering-verao.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Analise-Lirios-Store/img/ref-macaquinho-marrom.jpg","200","Entregaveis\Analise-Lirios-Store\img\ref-macaquinho-marrom.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Analise-Lirios-Store/img/ref-look-amarelo.jpg","200","Entregaveis\Analise-Lirios-Store\img\ref-look-amarelo.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Entregaveis/Analise-Lirios-Store/img/ref-conjunto-preto.jpg","200","Entregaveis\Analise-Lirios-Store\img\ref-conjunto-preto.jpg","image/jpeg"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Aplicacoes%20(exemplos)/Mossy%20Brand/diagnostico-mossy-brand-2026-05-21.html","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Aplicacoes%20(exemplos)/Intake/intake-mossy-brand-2026-05-13.html","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Aplicacoes%20(exemplos)/Estudo%20Financeiro/estudo-financeiro-mossy-brand-2026-05-21.html","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Elevate%204D/Aplicacoes%20(exemplos)/Peach%20Up/diagnostico-peachup-2026-05-07.html","404","","Not Found"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-15.png","200","Aulas e Materiais\slides\tts-15.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-16.png","200","Aulas e Materiais\slides\tts-16.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-17.png","200","Aulas e Materiais\slides\tts-17.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-18.png","200","Aulas e Materiais\slides\tts-18.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-19.png","200","Aulas e Materiais\slides\tts-19.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-20.png","200","Aulas e Materiais\slides\tts-20.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-21.png","200","Aulas e Materiais\slides\tts-21.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-22.png","200","Aulas e Materiais\slides\tts-22.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-23.png","200","Aulas e Materiais\slides\tts-23.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-29.png","200","Aulas e Materiais\slides\tts-29.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-03.png","200","Aulas e Materiais\slides\tts-03.png","image/png"
"https://elevate-4d-hub-git-main-fox-squad-s-projects.vercel.app/Aulas%20e%20Materiais/slides/tts-05.png","200","Aulas e Materiais\slides\tts-05.png","image/png"
